Sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
1580.71,0.03497,0.03683,0.03421,0.01676,0.02108,0.02259,0.02334,0.007625,0.01253,0.02061,0.007846,0.01541,0.02623,0.03169,0.02034,0.01853,0.03787,0.01842,0.01311,0.01472,0.01135,0.008649,0.009836,0.01073,0.009036,0.03172,0.02395,0.01676,0.02441,0.02006,0.02349,0.02433,0.02012,0.01854,0.01453,0.008658,0.0148,0.01561,0.02011,0.01815,0.0146,0.01505,0.008788,0.01276,0.00972,0.02071,0.009464,0.01476,0.01547,0.01585,0.01999,0.01149,0.01422,0.02034,0.01248,0.01944,0.01469,0.01757,0.01776,0.0142,0.01267,0.01483,0.01193,0.01179,0.01282,0.01865,0.01797,0.01272,0.01605,0.01975,0.01674,0.01776,0.01089,0.01142,0.01207,0.02775,0.01799,0.01942,0.0176,0.02282,0.01622,0.01877,0.02114,0.02406,0.02433,0.01883,0.02194,0.02837,0.0264,0.02886,0.02947,0.0432,0.03814,0.01816,0.02048,0.02393,0.02846,0.02862,0.03234,0.02289,0.02317,0.01884,0.02072,0.01432,0.01451,0.01502,0.0132,0.02663
1579.25,0.03143,0.03191,0.03036,0.01441,0.01809,0.01996,0.02,0.006581,0.01097,0.01871,0.006656,0.01378,0.02423,0.02954,0.01831,0.01665,0.03478,0.01637,0.01173,0.01285,0.01003,0.007558,0.008675,0.009287,0.007845,0.02946,0.02271,0.01525,0.02198,0.01831,0.02198,0.02232,0.01816,0.0164,0.01266,0.007248,0.01265,0.01319,0.01776,0.01662,0.01244,0.01328,0.00759,0.01128,0.008764,0.01792,0.008128,0.01262,0.01261,0.01231,0.01653,0.009382,0.01171,0.01652,0.01063,0.01592,0.01233,0.01527,0.01494,0.01224,0.01069,0.01225,0.01011,0.01024,0.01077,0.01559,0.0152,0.0109,0.01362,0.01765,0.01476,0.0156,0.009302,0.01012,0.01001,0.02167,0.01436,0.01533,0.01344,0.01831,0.01248,0.01474,0.01715,0.0188,0.01948,0.0149,0.01736,0.02212,0.02077,0.02238,0.02292,0.03323,0.02945,0.01438,0.01595,0.01899,0.02592,0.02187,0.02454,0.01782,0.02058,0.01681,0.01901,0.01267,0.01245,0.01254,0.01093,0.02089
1577.79,0.02774,0.02682,0.02654,0.01182,0.01499,0.0174,0.01702,0.005507,0.009375,0.0163,0.005424,0.01214,0.02199,0.0272,0.01645,0.01495,0.03131,0.01449,0.01019,0.01063,0.008572,0.006772,0.007506,0.007477,0.006664,0.02713,0.02112,0.01339,0.01942,0.01637,0.01965,0.02055,0.01595,0.01449,0.01096,0.005834,0.0106,0.01092,0.01548,0.01523,0.0103,0.01121,0.006324,0.009876,0.007629,0.01507,0.00707,0.01079,0.009799,0.009796,0.01373,0.007839,0.009712,0.01333,0.008805,0.0128,0.01004,0.01311,0.01245,0.01034,0.009029,0.01015,0.008725,0.00902,0.009227,0.01293,0.01303,0.009536,0.01158,0.01539,0.01292,0.0133,0.007828,0.008833,0.008282,0.01574,0.01081,0.01169,0.009573,0.01376,0.009171,0.01094,0.01337,0.01396,0.01495,0.01095,0.01312,0.01607,0.01538,0.01622,0.01669,0.024,0.02131,0.01054,0.01187,0.01435,0.01761,0.01541,0.01687,0.0131,0.01791,0.01435,0.01696,0.01133,0.01048,0.01033,0.008736,0.01532
1576.32,0.02491,0.02258,0.02377,0.009766,0.01223,0.01534,0.01482,0.004766,0.008062,0.01391,0.004457,0.01116,0.02022,0.0251,0.01517,0.01378,0.02861,0.01317,0.008733,0.008946,0.007279,0.006015,0.006403,0.005809,0.005659,0.02519,0.01941,0.01204,0.0172,0.01491,0.01743,0.01891,0.01419,0.01255,0.009417,0.004712,0.008878,0.009217,0.01359,0.01405,0.008836,0.009377,0.005431,0.008604,0.006599,0.01263,0.006276,0.009459,0.007391,0.008137,0.01136,0.00667,0.008103,0.01096,0.007224,0.01021,0.008105,0.01133,0.01039,0.008869,0.007491,0.008639,0.007473,0.008085,0.007992,0.01098,0.01144,0.008501,0.009803,0.01337,0.01132,0.01181,0.006698,0.00768,0.007048,0.01095,0.00792,0.008588,0.006641,0.009941,0.006417,0.008052,0.01031,0.01011,0.01105,0.00777,0.009784,0.0112,0.01082,0.01164,0.01155,0.01657,0.01475,0.007429,0.008513,0.01018,0.01158,0.01023,0.01099,0.009513,0.01576,0.01193,0.01515,0.01034,0.009319,0.008536,0.006695,0.01084
1574.86,0.02357,0.01994,0.02187,0.008254,0.01038,0.01407,0.01338,0.00431,0.007174,0.01205,0.004103,0.01064,0.01865,0.02303,0.01446,0.01315,0.02676,0.01254,0.007436,0.007888,0.006535,0.00511,0.005837,0.004504,0.004937,0.02382,0.01819,0.01122,0.01575,0.01388,0.01579,0.01751,0.01335,0.01093,0.008389,0.003967,0.007764,0.007844,0.01174,0.01349,0.008081,0.008175,0.004798,0.00758,0.0059,0.0109,0.005543,0.008339,0.005797,0.006438,0.009586,0.005628,0.006999,0.009351,0.005977,0.008143,0.006756,0.01005,0.008258,0.007997,0.006384,0.007629,0.006742,0.007329,0.007089,0.009691,0.01037,0.007712,0.008605,0.01133,0.01019,0.01092,0.005903,0.007023,0.006423,0.007819,0.005945,0.006451,0.004569,0.007512,0.004532,0.005943,0.008308,0.007408,0.00846,0.005502,0.00762,0.007838,0.007736,0.008474,0.007846,0.01143,0.009995,0.005413,0.006649,0.007023,0.008243,0.006713,0.006908,0.006978,0.01435,0.01025,0.01375,0.009804,0.008388,0.006994,0.005044,0.007869
1573.4,0.02339,0.01892,0.02072,0.00747,0.009208,0.0133,0.01273,0.00395,0.006808,0.01104,0.003991,0.01012,0.0178,0.02181,0.01403,0.01308,0.0254,0.01198,0.006546,0.007274,0.006345,0.004284,0.005258,0.003918,0.004649,0.02265,0.01738,0.0105,0.01518,0.01328,0.01467,0.01636,0.01288,0.009935,0.007637,0.003602,0.007416,0.007148,0.009962,0.01314,0.00789,0.007439,0.004398,0.006951,0.005115,0.009629,0.005071,0.007436,0.005101,0.00524,0.008363,0.004861,0.006178,0.008243,0.004832,0.006595,0.005996,0.009173,0.006844,0.007289,0.005973,0.006971,0.006549,0.006465,0.006482,0.008813,0.009792,0.007103,0.007651,0.009746,0.009596,0.009983,0.005342,0.006795,0.005974,0.006146,0.004867,0.005174,0.003606,0.006168,0.003635,0.004731,0.007056,0.006022,0.007319,0.004209,0.006381,0.00577,0.006068,0.006669,0.005461,0.008906,0.007577,0.004501,0.005799,0.005254,0.006521,0.004836,0.00461,0.005468,0.01342,0.009572,0.01266,0.009428,0.007586,0.005858,0.003955,0.00593
1571.93,0.02366,0.01902,0.02034,0.007069,0.008873,0.01296,0.01234,0.003545,0.00697,0.01038,0.003928,0.009819,0.0176,0.02156,0.01351,0.01311,0.02448,0.01181,0.006106,0.007113,0.006071,0.003683,0.004765,0.003883,0.004387,0.02196,0.01665,0.009715,0.01502,0.01298,0.01414,0.01584,0.01258,0.009788,0.007085,0.003619,0.007035,0.007066,0.008992,0.01283,0.007819,0.007218,0.004312,0.006548,0.004193,0.009059,0.004629,0.007003,0.004732,0.0045,0.007397,0.00412,0.005639,0.007239,0.004044,0.005666,0.005321,0.008224,0.005967,0.006696,0.005774,0.006322,0.006417,0.005705,0.006144,0.008033,0.009299,0.006256,0.006684,0.008676,0.009099,0.008815,0.00487,0.006208,0.005419,0.005334,0.004253,0.004374,0.003671,0.005296,0.003465,0.004466,0.006314,0.005655,0.006687,0.003517,0.005606,0.004871,0.005188,0.005932,0.00424,0.008033,0.006788,0.004034,0.005389,0.004657,0.005796,0.003962,0.003726,0.004661,0.01296,0.009367,0.01173,0.009351,0.006934,0.005274,0.003462,0.005025
1570.47,0.02392,0.01974,0.02015,0.007107,0.008894,0.01298,0.01184,0.003353,0.007181,0.01029,0.003762,0.009665,0.01801,0.02184,0.01335,0.01308,0.02436,0.01204,0.005967,0.007276,0.005863,0.003449,0.004713,0.003977,0.004101,0.02201,0.01632,0.009176,0.01485,0.01281,0.01386,0.01543,0.01262,0.01026,0.006888,0.003789,0.006681,0.007454,0.008497,0.01297,0.007726,0.007307,0.004583,0.006505,0.003847,0.00886,0.004474,0.006912,0.004432,0.004213,0.006538,0.003349,0.005019,0.006339,0.003557,0.00474,0.004654,0.00746,0.005206,0.005832,0.005425,0.005413,0.00605,0.00516,0.005635,0.007087,0.008403,0.005422,0.005706,0.007787,0.008396,0.007945,0.004357,0.005182,0.004578,0.004699,0.004144,0.003765,0.004044,0.004697,0.003413,0.00439,0.00557,0.005303,0.00633,0.003174,0.005086,0.004338,0.004703,0.005438,0.003894,0.007728,0.006514,0.003776,0.005306,0.004082,0.005128,0.003807,0.003648,0.00406,0.01313,0.009546,0.01145,0.009478,0.006169,0.004986,0.003284,0.004492
1569,0.02426,0.02006,0.02002,0.0072,0.008871,0.01324,0.01167,0.003359,0.007182,0.01002,0.003346,0.009508,0.0184,0.02209,0.01367,0.01248,0.02461,0.01233,0.006127,0.007323,0.005645,0.003447,0.00475,0.004209,0.003825,0.02192,0.01617,0.008889,0.01463,0.01246,0.0136,0.01518,0.01226,0.01071,0.006716,0.003765,0.006283,0.007854,0.008285,0.01328,0.007653,0.007246,0.004791,0.006511,0.004037,0.008857,0.004374,0.006565,0.004359,0.003966,0.005862,0.002363,0.004364,0.005349,0.003142,0.003628,0.003894,0.006486,0.004723,0.004949,0.005165,0.004462,0.005567,0.004564,0.004942,0.005943,0.007269,0.004722,0.004575,0.007045,0.007201,0.007057,0.003856,0.004512,0.00387,0.004035,0.004285,0.003541,0.004292,0.004606,0.003414,0.004436,0.004874,0.00518,0.006068,0.002951,0.004774,0.003706,0.004519,0.005118,0.003832,0.007393,0.006197,0.003607,0.005232,0.00344,0.004587,0.003448,0.003597,0.003707,0.01317,0.009919,0.01145,0.00922,0.005293,0.004615,0.003078,0.003946
1567.54,0.02399,0.02022,0.01967,0.007276,0.009212,0.01326,0.01143,0.003464,0.007074,0.01001,0.003083,0.009818,0.01908,0.02219,0.01367,0.01192,0.0262,0.01226,0.006494,0.007175,0.005341,0.003572,0.00444,0.004674,0.003454,0.02153,0.016,0.008841,0.01439,0.01186,0.01354,0.01501,0.01191,0.01104,0.006473,0.003523,0.006139,0.007686,0.00863,0.01307,0.007421,0.007035,0.004773,0.005959,0.004331,0.008753,0.00441,0.006145,0.00456,0.004011,0.004833,0.001474,0.003764,0.003919,0.002932,0.002894,0.003019,0.005631,0.004462,0.00423,0.004917,0.003567,0.004955,0.003843,0.00421,0.004647,0.006043,0.004281,0.003802,0.006968,0.006188,0.005942,0.003193,0.004134,0.003281,0.003718,0.004454,0.00331,0.004134,0.004689,0.003065,0.004438,0.004365,0.005159,0.005764,0.002751,0.004442,0.003396,0.004342,0.004717,0.003907,0.006866,0.005492,0.003503,0.004854,0.003118,0.00437,0.003004,0.003633,0.003294,0.0129,0.01046,0.01178,0.008711,0.004145,0.004351,0.002948,0.003827
1566.08,0.02436,0.01999,0.02012,0.007615,0.009351,0.01328,0.01163,0.003688,0.007205,0.01057,0.003015,0.01037,0.01933,0.02211,0.01381,0.01179,0.02756,0.01224,0.007026,0.006962,0.005344,0.003711,0.004297,0.004964,0.003248,0.02139,0.01617,0.009133,0.01416,0.01149,0.01371,0.01521,0.0118,0.01118,0.006556,0.003395,0.006007,0.0078,0.009076,0.01263,0.007224,0.007175,0.004612,0.005843,0.004572,0.00895,0.004356,0.006066,0.004608,0.004115,0.003871,0.001034,0.003183,0.002596,0.00295,0.002081,0.002218,0.005095,0.004196,0.003642,0.004396,0.002675,0.004576,0.003266,0.003312,0.003547,0.004831,0.003676,0.002817,0.006999,0.005551,0.005207,0.002586,0.003798,0.002667,0.003708,0.004474,0.003166,0.003767,0.004643,0.002959,0.004277,0.003826,0.004898,0.005449,0.002773,0.004026,0.003146,0.004246,0.0044,0.004115,0.006192,0.004838,0.003384,0.004122,0.002991,0.003885,0.002807,0.003586,0.002996,0.01301,0.01052,0.01241,0.008263,0.003211,0.003919,0.002884,0.003889
1564.61,0.02429,0.01963,0.0204,0.007834,0.009496,0.01306,0.01193,0.003882,0.006949,0.01097,0.002875,0.0105,0.01991,0.02199,0.01374,0.0115,0.02757,0.01191,0.007318,0.006577,0.005475,0.004043,0.004438,0.005046,0.003278,0.02111,0.01657,0.00925,0.0136,0.01094,0.01403,0.01581,0.01151,0.01158,0.006407,0.003383,0.005758,0.007715,0.009377,0.01284,0.007023,0.007311,0.004614,0.005518,0.00474,0.009198,0.004529,0.005838,0.004703,0.004094,0.002936,0.0009633,0.00244,0.001769,0.002915,0.001394,0.001639,0.004162,0.004025,0.003351,0.003839,0.002171,0.004168,0.002759,0.002727,0.002743,0.003881,0.002917,0.002054,0.006699,0.005415,0.00481,0.002162,0.003426,0.002521,0.003879,0.004486,0.003195,0.003405,0.004389,0.002998,0.004403,0.003643,0.004802,0.005247,0.003045,0.003625,0.002852,0.004337,0.004258,0.004462,0.006027,0.004335,0.00335,0.003803,0.003007,0.003796,0.003119,0.003387,0.002798,0.01317,0.01029,0.01273,0.007806,0.002739,0.003265,0.002986,0.003738
1563.15,0.02355,0.01928,0.02086,0.007925,0.009718,0.01294,0.01205,0.003738,0.006641,0.01081,0.002588,0.01027,0.0198,0.02195,0.01338,0.01133,0.02705,0.01163,0.00743,0.006532,0.00531,0.004506,0.004584,0.004976,0.003107,0.02067,0.01646,0.009273,0.01322,0.01069,0.01403,0.01607,0.01098,0.01146,0.006329,0.003385,0.005531,0.007993,0.01001,0.01275,0.006909,0.007186,0.004536,0.004986,0.004702,0.009281,0.004767,0.005918,0.004821,0.004342,0.002205,0.001128,0.001899,0.001068,0.002683,0.0008354,0.001312,0.003324,0.004199,0.003037,0.003176,0.001778,0.003672,0.002434,0.00255,0.001866,0.003209,0.002496,0.001419,0.006095,0.005165,0.004434,0.00157,0.002971,0.002368,0.003778,0.004398,0.003446,0.003168,0.004167,0.003157,0.004731,0.003807,0.005089,0.005097,0.003297,0.003657,0.002681,0.00429,0.004376,0.004682,0.00621,0.004384,0.003272,0.003729,0.002873,0.003797,0.003313,0.003077,0.002798,0.01299,0.009808,0.0127,0.007477,0.002411,0.002681,0.003188,0.00376
1561.69,0.02347,0.01926,0.0213,0.008074,0.009787,0.01311,0.012,0.003548,0.006459,0.01054,0.002493,0.01023,0.01997,0.02182,0.0136,0.01155,0.02742,0.01158,0.007385,0.006633,0.00547,0.004723,0.004767,0.004942,0.003051,0.02044,0.01619,0.009673,0.01328,0.01099,0.01449,0.01613,0.01085,0.01103,0.006494,0.003572,0.005484,0.008178,0.01117,0.0123,0.007018,0.007073,0.004477,0.004636,0.0046,0.009073,0.004933,0.006135,0.004983,0.004449,0.001795,0.001091,0.001374,0.0008114,0.002423,0.0007475,0.001154,0.003217,0.004585,0.002724,0.002722,0.00156,0.003276,0.002286,0.002349,0.001199,0.00278,0.00223,0.001011,0.005678,0.004905,0.00472,0.001203,0.002667,0.002075,0.003861,0.004482,0.003546,0.003043,0.004275,0.003242,0.004885,0.004247,0.005461,0.004804,0.003428,0.00409,0.002368,0.004228,0.004408,0.004758,0.006262,0.00459,0.003198,0.003374,0.002611,0.003845,0.00352,0.002962,0.002819,0.01312,0.00954,0.01261,0.007395,0.00244,0.002224,0.003268,0.003917
1560.22,0.02341,0.01943,0.0211,0.008171,0.009907,0.01307,0.01178,0.0035,0.006443,0.01038,0.002624,0.01006,0.02014,0.02122,0.01419,0.01199,0.02813,0.0111,0.007186,0.006826,0.005902,0.004676,0.004971,0.004848,0.003285,0.02042,0.0159,0.009941,0.01402,0.01156,0.01468,0.01629,0.0114,0.01055,0.006932,0.003823,0.005668,0.00823,0.01225,0.01208,0.00724,0.006915,0.004365,0.004274,0.004539,0.008846,0.004948,0.006245,0.005138,0.004234,0.001532,0.000916,0.001129,0.0009007,0.002121,0.0006409,0.001326,0.003497,0.004633,0.002424,0.002413,0.001329,0.002743,0.002103,0.002197,0.0008011,0.002527,0.001831,0.0009036,0.004897,0.005034,0.00517,0.001301,0.002739,0.002153,0.003903,0.004544,0.003588,0.002692,0.004513,0.003246,0.00469,0.004616,0.005604,0.004973,0.003804,0.004711,0.002203,0.004308,0.004424,0.005021,0.006441,0.004704,0.003063,0.003329,0.002686,0.004125,0.003832,0.002682,0.00284,0.01342,0.009651,0.01247,0.007259,0.002409,0.001887,0.003377,0.003861
1558.76,0.02341,0.01969,0.02078,0.008311,0.01003,0.013,0.0116,0.003612,0.006643,0.01055,0.002624,0.009826,0.02018,0.02076,0.0143,0.01234,0.02867,0.01082,0.007105,0.007371,0.006581,0.004405,0.004731,0.00487,0.003509,0.02042,0.01576,0.009975,0.01502,0.01194,0.0146,0.01606,0.01173,0.01016,0.006948,0.004087,0.006,0.008532,0.01242,0.01185,0.007434,0.006885,0.004427,0.004383,0.004281,0.008562,0.00483,0.006203,0.005167,0.003963,0.001461,0.0007742,0.001364,0.0009306,0.001566,0.0008202,0.001687,0.00355,0.004364,0.002544,0.002424,0.001363,0.002415,0.001863,0.002153,0.0006154,0.002516,0.001499,0.001041,0.004203,0.005324,0.005139,0.001884,0.002785,0.002064,0.003798,0.004396,0.003599,0.002829,0.00474,0.0033,0.004464,0.004866,0.005888,0.005523,0.004194,0.004951,0.00226,0.004279,0.004231,0.005348,0.006268,0.005044,0.00326,0.003271,0.003182,0.004163,0.003947,0.002372,0.002792,0.01341,0.009612,0.01259,0.007124,0.002528,0.001874,0.0035,0.003493
1557.3,0.02356,0.02023,0.02061,0.008429,0.01018,0.01294,0.01135,0.00351,0.006869,0.01114,0.002566,0.009469,0.0203,0.02104,0.01422,0.01241,0.02865,0.01065,0.007273,0.007887,0.006776,0.004173,0.004465,0.004829,0.003676,0.02087,0.01602,0.01008,0.01541,0.01211,0.01523,0.01595,0.01211,0.0106,0.006701,0.004147,0.005787,0.008375,0.01215,0.01186,0.007458,0.006738,0.004509,0.004614,0.004157,0.008573,0.004818,0.006342,0.004959,0.003899,0.00123,0.0008442,0.001506,0.000885,0.001256,0.0009921,0.002083,0.003561,0.004173,0.0026,0.002584,0.001475,0.002095,0.00146,0.001935,0.0006821,0.002312,0.001269,0.001245,0.003784,0.005264,0.005015,0.002328,0.002401,0.001709,0.003596,0.004494,0.003371,0.003199,0.004626,0.003398,0.004138,0.005134,0.00598,0.005862,0.004223,0.004851,0.002362,0.003948,0.004083,0.005376,0.005798,0.00524,0.003416,0.003157,0.003582,0.003917,0.003867,0.002193,0.002716,0.01336,0.009709,0.01235,0.007252,0.002745,0.0017,0.003581,0.003274
1555.83,0.02393,0.02032,0.02067,0.008309,0.01037,0.01303,0.01082,0.003382,0.007228,0.01145,0.002731,0.009146,0.02014,0.02116,0.01419,0.01233,0.02865,0.01082,0.007595,0.007929,0.006513,0.004163,0.004214,0.004755,0.003725,0.02139,0.01568,0.01024,0.01548,0.01205,0.01527,0.01589,0.01246,0.01136,0.00639,0.003771,0.005664,0.008228,0.01187,0.01252,0.007458,0.006585,0.00439,0.004688,0.004228,0.008989,0.004543,0.006523,0.004694,0.004033,0.001206,0.0008921,0.001735,0.0009418,0.0009593,0.001297,0.002174,0.003721,0.003987,0.002381,0.002806,0.001469,0.001939,0.001128,0.00186,0.0008356,0.002336,0.001179,0.001473,0.003427,0.004921,0.005156,0.002522,0.001899,0.001174,0.003361,0.004737,0.002859,0.003563,0.004689,0.003317,0.003715,0.005258,0.005522,0.006006,0.003919,0.004734,0.002448,0.00357,0.003756,0.005279,0.005473,0.005535,0.003489,0.003229,0.003614,0.00376,0.003627,0.002053,0.002743,0.01335,0.009975,0.01205,0.007398,0.002944,0.00153,0.003467,0.00318
1554.37,0.02485,0.01991,0.02008,0.008284,0.01022,0.01297,0.01062,0.003291,0.007409,0.01163,0.002965,0.009005,0.01974,0.02124,0.01424,0.01239,0.02858,0.01122,0.007992,0.007589,0.006066,0.004151,0.004001,0.004689,0.003599,0.02135,0.01585,0.01043,0.01555,0.01204,0.01483,0.01599,0.01268,0.01197,0.00629,0.003408,0.005799,0.008217,0.01115,0.01311,0.007134,0.00642,0.004238,0.004648,0.00443,0.009123,0.004082,0.00664,0.004692,0.004189,0.001466,0.0007998,0.00194,0.0009423,0.0008592,0.001457,0.002121,0.003777,0.003959,0.002309,0.003239,0.001594,0.001936,0.001064,0.001899,0.001003,0.002838,0.001398,0.001792,0.003181,0.004734,0.005557,0.002597,0.002021,0.0011,0.003443,0.004635,0.002593,0.003571,0.004829,0.003165,0.003212,0.005358,0.004906,0.006094,0.003502,0.004504,0.002588,0.003419,0.003368,0.005003,0.00506,0.005773,0.003374,0.003099,0.00351,0.003404,0.003242,0.001941,0.002799,0.01296,0.01024,0.01188,0.007511,0.003167,0.001815,0.003201,0.003108
1552.91,0.02596,0.01895,0.01942,0.008172,0.01003,0.01329,0.01073,0.003356,0.007648,0.01166,0.003225,0.009106,0.0192,0.02173,0.01438,0.01247,0.029,0.01195,0.008303,0.007342,0.005935,0.004107,0.003646,0.004694,0.003676,0.02155,0.01636,0.01062,0.01577,0.01196,0.01461,0.01677,0.01298,0.01195,0.006245,0.00309,0.005889,0.008201,0.0104,0.01348,0.006949,0.006401,0.003874,0.004689,0.004544,0.008954,0.003864,0.006803,0.004725,0.004183,0.00156,0.00067,0.002259,0.0009216,0.000914,0.00166,0.002227,0.003764,0.003919,0.002385,0.003604,0.001878,0.002347,0.001047,0.001881,0.00113,0.003011,0.001795,0.002047,0.003236,0.004982,0.005829,0.002568,0.002282,0.001219,0.0036,0.004025,0.002384,0.003384,0.004867,0.002996,0.002734,0.004802,0.004064,0.005736,0.003389,0.00441,0.002617,0.003218,0.003035,0.004368,0.004299,0.005401,0.00302,0.002657,0.003439,0.00309,0.002733,0.001812,0.002796,0.01262,0.01042,0.01197,0.007442,0.003052,0.002337,0.002845,0.003007
1551.44,0.0263,0.01851,0.01941,0.00813,0.009619,0.01361,0.01086,0.003669,0.007658,0.01188,0.003514,0.009574,0.01919,0.02228,0.01454,0.0128,0.02928,0.01253,0.008196,0.006928,0.005713,0.004269,0.00326,0.004555,0.003981,0.02232,0.01712,0.01065,0.0157,0.01186,0.01455,0.01786,0.01294,0.01165,0.00605,0.00317,0.005542,0.008181,0.009681,0.01393,0.00717,0.006536,0.00371,0.004957,0.004649,0.008857,0.003937,0.007256,0.004755,0.004289,0.001702,0.0007515,0.002344,0.001072,0.001185,0.001705,0.002342,0.004084,0.003756,0.00276,0.003987,0.002241,0.002943,0.00118,0.001693,0.001295,0.003058,0.001886,0.002053,0.003337,0.005264,0.006069,0.002515,0.002459,0.001535,0.003536,0.003561,0.00224,0.003253,0.004706,0.002693,0.002426,0.004019,0.003037,0.005086,0.003355,0.004267,0.002463,0.002979,0.002764,0.003518,0.003423,0.004793,0.002595,0.00246,0.00311,0.002754,0.002359,0.001656,0.002623,0.01274,0.01064,0.01227,0.007172,0.003037,0.002871,0.002466,0.002647
1549.98,0.0258,0.01827,0.01936,0.008347,0.0094,0.01382,0.01122,0.003968,0.007539,0.01183,0.003625,0.00968,0.01924,0.02301,0.01436,0.01286,0.02908,0.01277,0.008016,0.006884,0.005549,0.004374,0.003165,0.004204,0.004176,0.02331,0.01789,0.01048,0.01559,0.0119,0.01451,0.01888,0.0127,0.01158,0.00633,0.003394,0.004908,0.008353,0.008846,0.01435,0.007483,0.006845,0.003816,0.005207,0.004561,0.008667,0.00399,0.007439,0.004609,0.004392,0.001844,0.0008874,0.002328,0.001105,0.001474,0.001511,0.002435,0.004497,0.003752,0.003079,0.004199,0.002503,0.003491,0.001265,0.0016,0.001293,0.003216,0.001694,0.001811,0.00371,0.00548,0.006203,0.002682,0.002655,0.002102,0.003221,0.003245,0.002067,0.002974,0.004285,0.002492,0.00252,0.003499,0.002264,0.004504,0.003273,0.004264,0.002223,0.002764,0.002567,0.002498,0.002985,0.004136,0.002199,0.002629,0.002402,0.002359,0.002197,0.001522,0.002382,0.01282,0.01067,0.01243,0.007005,0.003291,0.003052,0.002291,0.00232
1548.52,0.02523,0.01813,0.01942,0.008455,0.009489,0.0139,0.01143,0.003926,0.007446,0.01138,0.003584,0.009422,0.01922,0.02382,0.01424,0.01315,0.02911,0.01322,0.007733,0.006952,0.005277,0.004294,0.003347,0.004169,0.004137,0.02384,0.01811,0.01011,0.01553,0.01218,0.01461,0.01932,0.01259,0.01146,0.006884,0.003658,0.004417,0.008583,0.008669,0.01456,0.007738,0.007222,0.003835,0.005358,0.004323,0.008392,0.00413,0.007453,0.004388,0.004479,0.001982,0.0009077,0.002148,0.001058,0.001617,0.001522,0.002526,0.0049,0.003783,0.0032,0.004299,0.002652,0.003947,0.001469,0.001438,0.00105,0.00322,0.001634,0.001521,0.004285,0.005591,0.006338,0.002671,0.002843,0.002654,0.002804,0.003079,0.001795,0.002726,0.003894,0.002318,0.002862,0.003299,0.001853,0.004081,0.002983,0.004133,0.001881,0.002401,0.002328,0.001679,0.002831,0.003629,0.001917,0.002673,0.001617,0.001816,0.002132,0.0015,0.001935,0.01283,0.0105,0.01236,0.007081,0.003443,0.003158,0.002333,0.002272
1547.05,0.0247,0.01816,0.01925,0.008512,0.009489,0.01359,0.01166,0.003579,0.007243,0.01124,0.003526,0.00925,0.01904,0.02394,0.01448,0.01333,0.0295,0.01351,0.007277,0.006927,0.005401,0.004109,0.003601,0.004333,0.004138,0.02358,0.01759,0.009667,0.01516,0.0121,0.01475,0.01951,0.01212,0.0113,0.00721,0.004003,0.004257,0.008555,0.008984,0.01432,0.007814,0.007492,0.00373,0.005377,0.004129,0.008033,0.004254,0.007166,0.004331,0.004413,0.002262,0.0007474,0.002036,0.0009822,0.00175,0.00191,0.002461,0.005369,0.004032,0.003234,0.004354,0.002848,0.004295,0.0016,0.001274,0.001004,0.00311,0.001833,0.001416,0.005017,0.005666,0.006536,0.002508,0.003143,0.002902,0.002742,0.003166,0.001729,0.002596,0.003547,0.002177,0.003061,0.003275,0.001773,0.003875,0.002587,0.003915,0.001596,0.002194,0.002409,0.001342,0.002913,0.003202,0.001608,0.0025,0.00109,0.001498,0.002208,0.001501,0.00149,0.01291,0.01029,0.01234,0.007219,0.003816,0.003347,0.002317,0.002224
1545.59,0.02376,0.01795,0.0184,0.008534,0.009285,0.01312,0.01183,0.003504,0.007214,0.0116,0.003473,0.009299,0.01897,0.02387,0.01495,0.01345,0.02988,0.0131,0.007082,0.007338,0.005976,0.004027,0.003989,0.004532,0.004404,0.02334,0.01694,0.009292,0.01449,0.01203,0.01463,0.01936,0.01173,0.01148,0.007138,0.004285,0.004119,0.008359,0.009519,0.01398,0.007896,0.007645,0.003758,0.005349,0.003872,0.00807,0.00433,0.006721,0.004308,0.004173,0.002314,0.0009047,0.002481,0.0009587,0.001917,0.002178,0.002419,0.00577,0.004088,0.003405,0.004297,0.003062,0.00416,0.001702,0.001322,0.001251,0.00304,0.002064,0.001405,0.005876,0.005805,0.006836,0.002666,0.003505,0.003274,0.002769,0.003175,0.001822,0.002466,0.003,0.002005,0.003153,0.00333,0.001801,0.003783,0.002474,0.003789,0.001571,0.002035,0.002524,0.001292,0.003189,0.002859,0.001479,0.002544,0.001115,0.001417,0.002562,0.001297,0.001342,0.01285,0.01004,0.01255,0.007377,0.004389,0.003582,0.002381,0.002052
